fund_code,name,trade_date,prev_trade_date,request_start_date,request_end_date,share_change,share_change_pct,review_layer,review_reason,category,subcategory,fund_type,list_date,days_since_list,share_ratio,nearest_integer_ratio,integer_ratio_error
159821.SZ,中银证券创业板ETF,20241009,20241008,20240925,20241016,4070.0,0.5589123867069486,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20201029,1441.0,1.5589123867069485,2.0,0.44108761329305146
511770.SH,金鹰现金增益货币ETF-E,20241009,20241008,20240925,20241016,-933.0,-0.5365152386428982,low_suspicion_observation,low:money_etf_noise;high:negative_change_le_-0.50,货币,货币,货币型,20170410,2739.0,0.46348476135710176,0.0,0.46348476135710176
512570.SH,易方达中证全指证券公司ETF,20241009,20241008,20240925,20241016,30900.0,0.6720224024866134,low_suspicion_observation,low:ordinary_large_subscription_redemption,金融,证券,股票型,20170811,2616.0,1.6720224024866133,2.0,0.32797759751338673
588290.SH,华安上证科创板芯片ETF,20241009,20241008,20240925,20241016,78000.00000000001,0.6940137752836782,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,半导体,股票型,20221026,714.0,1.6940137752836784,2.0,0.30598622471632164
588890.SH,南方上证科创板芯片ETF,20241009,20241008,20240925,20241016,12300.0,0.7894230152108337,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,半导体,股票型,20240423,169.0,1.7894230152108337,2.0,0.2105769847891663
159851.SZ,华宝中证金融科技主题ETF,20241010,20241009,20240926,20241017,40400.0,0.5813350518902114,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,金融科技,股票型,20210319,1301.0,1.5813350518902114,2.0,0.4186649481097886
511770.SH,金鹰现金增益货币ETF-E,20241010,20241009,20240926,20241017,-494.0,-0.6129032258064516,low_suspicion_observation,low:money_etf_noise;high:negative_change_le_-0.50,货币,货币,货币型,20170410,2740.0,0.3870967741935484,0.0,0.3870967741935484
516950.SH,银华中证基建ETF,20241010,20241009,20240926,20241017,25300.000000000007,0.5175718719122134,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,基建,股票型,20210514,1245.0,1.5175718719122133,2.0,0.4824281280877867
561980.SH,招商中证半导体产业ETF,20241010,20241009,20240926,20241017,13800.0,0.5919951954013127,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,半导体,股票型,20230901,405.0,1.5919951954013127,2.0,0.40800480459868727
159322.SZ,平安中证沪深港黄金产业股票ETF,20241015,20241014,20241008,20241022,900.0,0.5483895596133268,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,黄金,股票型,20240614,123.0,1.5483895596133268,2.0,0.4516104403866732
588990.SH,博时上证科创板芯片ETF,20241021,20241018,20241014,20241028,23200.0,0.7844585241224378,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,半导体,股票型,20240816,66.0,1.7844585241224378,2.0,0.21554147587756223
562060.SH,华宝标普中国A股红利机会ETF,20241106,20241105,20241030,20241113,55950.0,0.6499040592926233,low_suspicion_observation,low:ordinary_large_subscription_redemption,海外,海外,股票型,20231228,314.0,1.6499040592926233,2.0,0.3500959407073767
515590.SH,前海开源中证500等权重ETF,20241115,20241114,20241108,20241122,1600.0,0.7235333752379747,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证500,股票型,20200120,1761.0,1.7235333752379747,2.0,0.2764666247620253
562010.SH,华宝中证绿色能源ETF,20241115,20241114,20241108,20241122,1700.0,0.699625905912662,low_suspicion_observation,low:ordinary_large_subscription_redemption,新能源,新能源综合,股票型,20230103,682.0,1.699625905912662,2.0,0.30037409408733806
560520.SH,大成中证红利低波动100ETF,20241118,20241115,20241111,20241125,499.9999999999999,0.740631017627018,low_suspicion_observation,low:ordinary_large_subscription_redemption,红利策略,红利价值,股票型,20240418,214.0,1.740631017627018,2.0,0.2593689823729819
159361.SZ,易方达中证A500ETF,20241121,20241120,20241114,20241128,198000.0,0.5618471274129354,low_suspicion_observation,low:listed_less_than_60d,宽基,中证A500,股票型,20241119,2.0,1.5618471274129353,2.0,0.4381528725870647
560330.SH,申万菱信沪深300价值ETF,20241127,20241126,20241120,20241204,2000.0,0.7371913011426465,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,沪深300,股票型,20230523,554.0,1.7371913011426465,2.0,0.2628086988573535
159358.SZ,大成中证A500ETF,20241202,20241129,20241125,20241209,100500.0,0.5024732633976546,low_suspicion_observation,low:listed_less_than_60d,宽基,中证A500,股票型,20241129,3.0,1.5024732633976545,2.0,0.4975267366023455
159505.SZ,博时国证2000ETF,20241205,20241204,20241128,20241212,1200.0,0.6281148608521446,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证2000,股票型,20231204,367.0,1.6281148608521445,2.0,0.3718851391478555
159356.SZ,万家中证A500ETF,20241209,20241206,20241202,20241216,119400.0,0.596963989042807,low_suspicion_observation,low:listed_less_than_60d,宽基,中证A500,股票型,20241206,3.0,1.5969639890428071,2.0,0.4030360109571929
511770.SH,金鹰现金增益货币ETF-E,20241209,20241206,20241202,20241216,3900.0,14.661654135338345,low_suspicion_observation,low:money_etf_noise;high:positive_change_ge_1.20,货币,货币,货币型,20170410,2800.0,15.661654135338345,16.0,0.3383458646616546
511770.SH,金鹰现金增益货币ETF-E,20241210,20241209,20241203,20241217,6100.0,1.4642342774843975,low_suspicion_observation,low:money_etf_noise;high:positive_change_ge_1.20,货币,货币,货币型,20170410,2801.0,2.4642342774843975,2.0,0.4642342774843975
517550.SH,招商中证沪港深消费龙头ETF,20241213,20241212,20241206,20241220,3000.0,0.5616147547428366,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股消费,股票型,20220208,1039.0,1.5616147547428367,2.0,0.43838524525716327
159362.SZ,工银瑞信中证A500ETF,20241217,20241216,20241210,20241224,119399.99999999997,0.622140644010013,low_suspicion_observation,low:listed_less_than_60d,宽基,中证A500,股票型,20241202,15.0,1.622140644010013,2.0,0.377859355989987
510570.SH,兴业中证500ETF,20241217,20241216,20241210,20241224,2000.0000000000005,0.6544374128780196,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证500,股票型,20200812,1588.0,1.6544374128780195,2.0,0.3455625871219805
159669.SZ,国泰国证绿色电力ETF,20241219,20241218,20241212,20241226,2250.0,0.5453913329463559,low_suspicion_observation,low:ordinary_large_subscription_redemption,公用事业,电力,股票型,20230111,708.0,1.545391332946356,2.0,0.454608667053644
588780.SH,国联安上证科创板芯片设计主题ETF,20241226,20241225,20241219,20250103,-14399.999999999998,-0.5902824747592754,low_suspicion_observation,low:listed_less_than_60d;high:negative_change_le_-0.50,科技,半导体,股票型,20241226,0.0,0.40971752524072463,0.0,0.40971752524072463
513160.SH,银华恒生港股通中国科技ETF,20241227,20241226,20241220,20250106,5600.0,0.5534181973785766,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股科技,股票型,20220209,1052.0,1.5534181973785766,2.0,0.44658180262142344
588750.SH,汇添富上证科创板芯片ETF,20241230,20241227,20241223,20250107,35400.0,0.6262959372147169,low_suspicion_observation,low:listed_less_than_60d,科技,半导体,股票型,20241226,4.0,1.6262959372147168,2.0,0.37370406278528323
159001.SZ,易方达保证金收益货币ETF-A,20241231,20241230,20241224,20250108,-69654.88999999998,-0.6739780491132463,low_suspicion_observation,low:money_etf_noise;high:negative_change_le_-0.50,货币,货币,货币型,20141020,3725.0,0.32602195088675356,0.0,0.32602195088675356
159001.SZ,易方达保证金收益货币ETF-A,20250102,20241231,20241225,20250109,70016.63,2.078014163348322,low_suspicion_observation,low:money_etf_noise;high:positive_integer_ratio;high:positive_change_ge_1.20,货币,货币,货币型,20141020,3727.0,3.078014163348322,3.0,0.07801416334832201
159005.SZ,汇添富收益快钱货币ETF-A,20250102,20241231,20241225,20250109,3796.120000000001,0.7925656518416758,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20150113,3642.0,1.7925656518416757,2.0,0.2074343481583243
511770.SH,金鹰现金增益货币ETF-E,20250103,20250102,20241226,20250110,-14520.0,-0.9209691741722694,low_suspicion_observation,low:money_etf_noise;high:negative_change_le_-0.50,货币,货币,货币型,20170410,2825.0,0.07903082582773056,0.0,0.07903082582773056
159322.SZ,平安中证沪深港黄金产业股票ETF,20250106,20250103,20241227,20250113,1100.0,0.5389068451016625,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,黄金,股票型,20240614,206.0,1.5389068451016625,2.0,0.46109315489833747
510570.SH,兴业中证500ETF,20250106,20250103,20241227,20250113,1750.0000000000005,0.5726327362682672,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证500,股票型,20200812,1608.0,1.572632736268267,2.0,0.42736726373173295
511770.SH,金鹰现金增益货币ETF-E,20250107,20250106,20241230,20250114,-1004.0,-0.8057784911717496,low_suspicion_observation,low:money_etf_noise;high:negative_change_le_-0.50,货币,货币,货币型,20170410,2829.0,0.1942215088282504,0.0,0.1942215088282504
563280.SH,富国MSCI中国A50互联互通增强策略ETF,20250108,20250107,20241231,20250115,800.0000000000001,0.7838065565418456,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,MSCI,股票型,20240412,271.0,1.7838065565418455,2.0,0.2161934434581545
563150.SH,银华中证油气资源ETF,20250109,20250108,20250102,20250116,2399.9999999999995,0.7407636038149324,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,能源,股票型,20240530,224.0,1.7407636038149323,2.0,0.25923639618506766
588790.SH,博时上证科创板人工智能ETF,20250109,20250108,20250102,20250116,-13500.0,-0.5752219930802924,low_suspicion_observation,low:listed_less_than_60d;high:negative_change_le_-0.50,科技,人工智能,股票型,20250109,0.0,0.4247780069197076,0.0,0.4247780069197076
520500.SH,华泰柏瑞恒生创新药ETF(QDII),20250117,20250116,20250110,20250124,4000.0,0.6125105275246918,low_suspicion_observation,low:listed_less_than_60d,港股,港股医药,股票型,20241227,21.0,1.6125105275246918,2.0,0.3874894724753082
530280.SH,平安上证180ETF,20250124,20250123,20250117,20250210,-14850.000000000002,-0.5563172919148553,low_suspicion_observation,low:listed_less_than_60d;high:negative_change_le_-0.50,宽基,上证180,股票型,20250124,0.0,0.4436827080851446,0.0,0.4436827080851446
159001.SZ,易方达保证金收益货币ETF-A,20250205,20250127,20250121,20250212,51549.81000000001,0.5842318031805902,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20141020,3761.0,1.5842318031805902,2.0,0.4157681968194098
511670.SH,华泰紫金天天金货币ETF-A,20250205,20250127,20250121,20250212,413.0,0.597684515195369,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20170828,2718.0,1.5976845151953691,2.0,0.40231548480463086
511910.SH,融通易支付货币ETF-E,20250205,20250127,20250121,20250212,151.0,0.5992063492063492,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20160704,3138.0,1.5992063492063493,2.0,0.4007936507936507
511960.SH,嘉实快线货币ETF-H,20250205,20250127,20250121,20250212,836.0,0.8735632183908046,low_suspicion_observation,low:money_etf_noise;high:positive_integer_ratio,货币,货币,货币型,20160111,3313.0,1.8735632183908046,2.0,0.12643678160919536
511970.SH,国寿安保货币ETF-E,20250205,20250127,20250121,20250212,1352.0,1.4024896265560165,low_suspicion_observation,low:money_etf_noise;high:positive_change_ge_1.20,货币,货币,货币型,20160718,3124.0,2.4024896265560165,2.0,0.4024896265560165
560360.SH,万家中证软件服务ETF,20250205,20250127,20250121,20250212,3900.0,0.62555136739113,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,软件,股票型,20240624,226.0,1.62555136739113,2.0,0.37444863260887007
520700.SH,万家中证港股通创新药ETF,20250206,20250205,20250122,20250213,6400.0,0.7105111239397841,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股医药,股票型,20241014,115.0,1.710511123939784,2.0,0.2894888760602159
513150.SH,华泰柏瑞中证港股通科技ETF,20250207,20250206,20250123,20250214,7100.0,0.6252212490687726,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股科技,股票型,20220211,1092.0,1.6252212490687725,2.0,0.3747787509312275
511770.SH,金鹰现金增益货币ETF-E,20250211,20250210,20250127,20250218,855.0,3.5477178423236513,low_suspicion_observation,low:money_etf_noise;high:positive_change_ge_1.20,货币,货币,货币型,20170410,2864.0,4.547717842323651,5.0,0.4522821576763487
511910.SH,融通易支付货币ETF-E,20250211,20250210,20250127,20250218,217.0,0.5961538461538461,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20160704,3144.0,1.5961538461538463,2.0,0.40384615384615374
511920.SH,广发货币ETF-E,20250211,20250210,20250127,20250218,479.0,0.740340030911901,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20160328,3242.0,1.740340030911901,2.0,0.25965996908809896
511930.SH,国联日日盈货币ETF-A,20250211,20250210,20250127,20250218,388.0,1.0077922077922077,low_suspicion_observation,low:money_etf_noise;high:positive_integer_ratio,货币,货币,货币型,20151215,3346.0,2.0077922077922077,2.0,0.007792207792207684
511970.SH,国寿安保货币ETF-E,20250211,20250210,20250127,20250218,610.0,0.6003937007874016,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20160718,3130.0,1.6003937007874016,2.0,0.3996062992125984
511770.SH,金鹰现金增益货币ETF-E,20250212,20250211,20250205,20250219,1272.0,1.1605839416058394,low_suspicion_observation,low:money_etf_noise;high:positive_integer_ratio,货币,货币,货币型,20170410,2865.0,2.1605839416058394,2.0,0.16058394160583944
511910.SH,融通易支付货币ETF-E,20250212,20250211,20250205,20250219,745.0,1.2822719449225473,low_suspicion_observation,low:money_etf_noise;high:positive_change_ge_1.20,货币,货币,货币型,20160704,3145.0,2.2822719449225475,2.0,0.2822719449225475
511920.SH,广发货币ETF-E,20250212,20250211,20250205,20250219,1360.0,1.2078152753108349,low_suspicion_observation,low:money_etf_noise;high:positive_change_ge_1.20,货币,货币,货币型,20160328,3243.0,2.2078152753108347,2.0,0.20781527531083466
511930.SH,国联日日盈货币ETF-A,20250212,20250211,20250205,20250219,1000.0,1.2936610608020698,low_suspicion_observation,low:money_etf_noise;high:positive_change_ge_1.20,货币,货币,货币型,20151215,3347.0,2.2936610608020698,2.0,0.2936610608020698
530280.SH,平安上证180ETF,20250212,20250211,20250205,20250219,-2549.9999999999995,-0.5006478972788314,low_suspicion_observation,low:listed_less_than_60d;high:negative_change_le_-0.50,宽基,上证180,股票型,20250124,19.0,0.49935210272116864,0.0,0.49935210272116864
511920.SH,广发货币ETF-E,20250213,20250212,20250206,20250220,1380.0,0.5551086082059533,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20160328,3244.0,1.5551086082059533,2.0,0.4448913917940467
511970.SH,国寿安保货币ETF-E,20250213,20250212,20250206,20250220,1137.0,0.5699248120300752,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20160718,3132.0,1.5699248120300753,2.0,0.4300751879699247
159712.SZ,国泰中证港股通50ETF,20250214,20250213,20250207,20250221,1900.0,0.6839745096379748,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股宽基,股票型,20211111,1191.0,1.6839745096379748,2.0,0.3160254903620252
159855.SZ,银华中证影视主题ETF,20250214,20250213,20250207,20250221,7400.0,0.7368665780382134,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,传媒,股票型,20210226,1449.0,1.7368665780382133,2.0,0.2631334219617867
511920.SH,广发货币ETF-E,20250214,20250213,20250207,20250221,2091.0,0.540869115364718,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20160328,3245.0,1.540869115364718,2.0,0.45913088463528196
511950.SH,广发添利货币ETF-A,20250214,20250213,20250207,20250221,1524.0,0.8309705561613958,low_suspicion_observation,low:money_etf_noise;high:positive_integer_ratio,货币,货币,货币型,20161219,2979.0,1.8309705561613958,2.0,0.1690294438386042
159367.SZ,华夏创业板50ETF,20250217,20250214,20250210,20250224,-16000.000000000002,-0.5592860146347882,low_suspicion_observation,low:listed_less_than_60d;high:negative_change_le_-0.50,宽基,创业板50,股票型,20250214,3.0,0.4407139853652117,0.0,0.4407139853652117
159738.SZ,华泰柏瑞中证沪港深云计算产业ETF,20250217,20250214,20250210,20250224,8600.0,0.6772044562226573,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股科技,股票型,20220128,1116.0,1.6772044562226573,2.0,0.32279554377734265
159738.SZ,华泰柏瑞中证沪港深云计算产业ETF,20250218,20250217,20250211,20250225,14600.0,0.6854696082095634,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股科技,股票型,20220128,1117.0,1.6854696082095635,2.0,0.3145303917904365
516630.SH,华夏中证云计算与大数据主题ETF,20250220,20250219,20250213,20250227,13800.0,0.5494593001958942,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,人工智能,股票型,20210903,1266.0,1.5494593001958943,2.0,0.4505406998041057
520700.SH,万家中证港股通创新药ETF,20250220,20250219,20250213,20250227,7299.999999999998,0.7368081069078282,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股医药,股票型,20241014,129.0,1.736808106907828,2.0,0.26319189309217195
517390.SH,天弘中证沪港深云计算产业ETF,20250224,20250221,20250217,20250303,9499.999999999998,0.7083599900382215,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股科技,股票型,20211223,1159.0,1.7083599900382214,2.0,0.29164000996177863
530280.SH,平安上证180ETF,20250225,20250224,20250218,20250304,-3149.9999999999995,-0.6184474025209094,low_suspicion_observation,low:listed_less_than_60d;high:negative_change_le_-0.50,宽基,上证180,股票型,20250124,32.0,0.38155259747909065,0.0,0.38155259747909065
159712.SZ,国泰中证港股通50ETF,20250227,20250226,20250220,20250306,1700.0,0.5907123410545112,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股宽基,股票型,20211111,1204.0,1.5907123410545112,2.0,0.4092876589454888
511670.SH,华泰紫金天天金货币ETF-A,20250303,20250228,20250224,20250310,1005.0,0.7027972027972028,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20170828,2744.0,1.7027972027972027,2.0,0.2972027972027973
511910.SH,融通易支付货币ETF-E,20250303,20250228,20250224,20250310,552.0,0.505032021957914,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20160704,3164.0,1.505032021957914,2.0,0.4949679780420859
159322.SZ,平安中证沪深港黄金产业股票ETF,20250320,20250319,20250313,20250327,1200.0,0.6891921066138837,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,黄金,股票型,20240614,279.0,1.6891921066138837,2.0,0.31080789338611625
159355.SZ,华宝中证800红利低波动ETF,20250320,20250319,20250313,20250327,7900.0,0.6112929312089547,low_suspicion_observation,low:ordinary_large_subscription_redemption,红利策略,红利价值,股票型,20241203,107.0,1.6112929312089548,2.0,0.3887070687910452
511820.SH,鹏华添利货币ETF-B,20250321,20250320,20250314,20250328,5007.0,0.9425828313253012,low_suspicion_observation,low:money_etf_noise;high:positive_integer_ratio,货币,货币,货币型,20160222,3315.0,1.9425828313253013,2.0,0.057417168674698704
159375.SZ,国泰创业板50ETF,20250324,20250321,20250317,20250331,7300.0,0.6658267216967891,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板50,股票型,20250110,73.0,1.6658267216967892,2.0,0.33417327830321075
511830.SH,华泰柏瑞货币ETF-A,20250328,20250327,20250321,20250407,1001.0,0.6148648648648649,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20150803,3525.0,1.614864864864865,2.0,0.3851351351351351
513140.SH,华泰柏瑞中证港股通金融服务ETF(QDII),20250331,20250328,20250324,20250408,3399.999999999999,0.5679160820471703,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股金融,股票型,20230112,809.0,1.5679160820471703,2.0,0.43208391795282974
159370.SZ,工银瑞信创业板50ETF,20250408,20250407,20250331,20250415,3999.999999999999,0.7102776050767374,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板50,股票型,20250120,78.0,1.7102776050767374,2.0,0.28972239492326257
159698.SZ,鹏华国证粮食产业ETF,20250410,20250409,20250402,20250417,37650.0,0.6623339319929029,low_suspicion_observation,low:ordinary_large_subscription_redemption,消费,农牧,股票型,20230818,601.0,1.662333931992903,2.0,0.3376660680070971
159212.SZ,南方深证100ETF,20250411,20250410,20250403,20250418,-40400.00000000001,-0.5004928324427661,low_suspicion_observation,low:listed_less_than_60d;high:negative_change_le_-0.50,宽基,深证100,股票型,20250409,2.0,0.49950716755723396,0.0,0.49950716755723396
159322.SZ,平安中证沪深港黄金产业股票ETF,20250415,20250414,20250408,20250422,1400.0,0.5734957074460757,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,黄金,股票型,20240614,305.0,1.5734957074460758,2.0,0.4265042925539242
159377.SZ,国泰创业板医药卫生ETF,20250416,20250414,20250409,20250423,-11400.000000000002,-0.5530506592123718,low_suspicion_observation,low:listed_less_than_60d;high:negative_change_le_-0.50,宽基,创业板,股票型,20250415,1.0,0.4469493407876282,0.0,0.4469493407876282
159318.SZ,银华恒指港股通ETF,20250423,20250422,20250416,20250430,2300.0000000000005,0.6283870231304074,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股宽基,股票型,20240621,306.0,1.6283870231304074,2.0,0.3716129768695926
159391.SZ,博时国证大盘价值ETF,20250423,20250422,20250416,20250430,-7000.000000000001,-0.503320484328333,low_suspicion_observation,low:listed_less_than_60d;high:negative_change_le_-0.50,红利策略,红利价值,股票型,20250421,2.0,0.49667951567166696,0.0,0.49667951567166696
511960.SH,嘉实快线货币ETF-H,20250424,20250423,20250417,20250506,2220.0,1.056639695383151,low_suspicion_observation,low:money_etf_noise;high:positive_integer_ratio,货币,货币,货币型,20160111,3391.0,2.0566396953831507,2.0,0.05663969538315072
511860.SH,博时保证金实时货币ETF-A,20250425,20250424,20250418,20250507,3015.0,0.8880706921944035,low_suspicion_observation,low:money_etf_noise;high:positive_integer_ratio,货币,货币,货币型,20141209,3790.0,1.8880706921944035,2.0,0.11192930780559651
159575.SZ,银华创业板200ETF,20250508,20250507,20250428,20250515,800.0,0.5965508177406756,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20240102,492.0,1.5965508177406755,2.0,0.40344918225932447
159219.SZ,融通深证100ETF,20250515,20250514,20250508,20250522,-9800.0,-0.5619652148348862,low_suspicion_observation,low:listed_less_than_60d;high:negative_change_le_-0.50,宽基,深证100,股票型,20250513,2.0,0.4380347851651138,0.0,0.4380347851651138
159537.SZ,国泰国证信息技术创新主题ETF,20250603,20250530,20250526,20250610,20999.999999999996,0.7788086839482433,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,计算机,股票型,20231010,602.0,1.7788086839482433,2.0,0.22119131605175668
562030.SH,华宝中证信息技术应用创新产业ETF,20250604,20250603,20250527,20250611,8599.999999999998,0.5325509375683104,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,计算机,股票型,20231012,601.0,1.5325509375683104,2.0,0.4674490624316896
159537.SZ,国泰国证信息技术创新主题ETF,20250605,20250604,20250528,20250612,30000.000000000007,0.5909669496178339,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,计算机,股票型,20231010,604.0,1.5909669496178338,2.0,0.4090330503821662
589700.SH,南方上证科创板成长ETF,20250605,20250604,20250528,20250612,-19800.0,-0.5290001629747977,low_suspicion_observation,low:listed_less_than_60d;high:negative_change_le_-0.50,宽基,其他,股票型,20250605,0.0,0.4709998370252023,0.0,0.4709998370252023
159537.SZ,国泰国证信息技术创新主题ETF,20250606,20250605,20250529,20250613,47500.0,0.588131431927609,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,计算机,股票型,20231010,605.0,1.588131431927609,2.0,0.41186856807239103
159538.SZ,富国国证信息技术创新主题ETF,20250606,20250605,20250529,20250613,31200.000000000007,0.7530693313786809,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,计算机,股票型,20230922,623.0,1.753069331378681,2.0,0.24693066862131907
159539.SZ,广发国证信息技术创新主题ETF,20250606,20250605,20250529,20250613,9000.0,0.5276575145330658,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,计算机,股票型,20230928,617.0,1.5276575145330658,2.0,0.47234248546693425
511260.SH,国泰上证10年期国债ETF,20250606,20250605,20250529,20250613,1842.9999999999995,0.6415678902755294,low_suspicion_observation,low:ordinary_large_subscription_redemption,债券,国债,债券型,20170824,2843.0,1.6415678902755293,2.0,0.3584321097244707
588130.SH,华夏上证科创板生物医药ETF,20250610,20250609,20250603,20250617,1650.0,0.620706778118017,low_suspicion_observation,low:listed_less_than_60d,医药,医药综合,股票型,20250528,13.0,1.6207067781180169,2.0,0.3792932218819831
159521.SZ,平安国证2000ETF,20250616,20250613,20250609,20250623,1199.9999999999998,0.6566550484324137,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证2000,股票型,20230907,648.0,1.6566550484324138,2.0,0.34334495156758615
159366.SZ,永赢中证港股通医疗主题ETF,20250618,20250617,20250611,20250625,2400.0,0.7422740406479161,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股医药,股票型,20250414,65.0,1.742274040647916,2.0,0.257725959352084
588680.SH,广发上证科创板100增强策略ETF,20250630,20250627,20250623,20250707,1800.0000000000005,0.6828269033799934,low_suspicion_observation,low:ordinary_large_subscription_redemption,指数增强,科创板100,股票型,20240705,360.0,1.6828269033799934,2.0,0.3171730966200066
159212.SZ,南方深证100ETF,20250704,20250703,20250627,20250711,15800.0,0.7341858448439386,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,深证100,股票型,20250409,86.0,1.7341858448439385,2.0,0.26581415515606155
159211.SZ,富国深证100ETF,20250707,20250704,20250630,20250714,7999.999999999998,0.5984292996251273,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,深证100,股票型,20250414,84.0,1.5984292996251273,2.0,0.40157070037487275
563900.SH,摩根沪深300自由现金流ETF,20250707,20250704,20250630,20250714,7500.0,0.5556967436911748,low_suspicion_observation,low:ordinary_large_subscription_redemption,红利策略,自由现金流,股票型,20250507,61.0,1.5556967436911748,2.0,0.44430325630882517
159211.SZ,富国深证100ETF,20250708,20250707,20250701,20250715,12000.000000000004,0.5615787633824104,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,深证100,股票型,20250414,85.0,1.5615787633824105,2.0,0.43842123661758947
560820.SH,新华中证A50ETF,20250710,20250709,20250703,20250717,2200.0000000000005,0.7877963188426558,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证A50,股票型,20250418,83.0,1.7877963188426558,2.0,0.21220368115734423
561780.SH,博时中证1000增强策略ETF,20250710,20250709,20250703,20250717,399.9999999999999,0.575059662439978,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证1000,股票型,20231110,608.0,1.575059662439978,2.0,0.42494033756002203
513140.SH,华泰柏瑞中证港股通金融服务ETF(QDII),20250711,20250710,20250704,20250718,4799.999999999999,0.6919617114519662,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股金融,股票型,20230112,911.0,1.6919617114519663,2.0,0.3080382885480337
159536.SZ,汇添富中证2000ETF,20250714,20250711,20250707,20250721,2600.0,0.6009950304876688,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证2000,股票型,20230921,662.0,1.6009950304876688,2.0,0.3990049695123312
516950.SH,银华中证基建ETF,20250721,20250718,20250714,20250728,25200.0,0.6741194314926128,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,基建,股票型,20210514,1529.0,1.6741194314926129,2.0,0.3258805685073871
159745.SZ,国泰中证全指建筑材料ETF,20250722,20250721,20250715,20250729,70000.0,0.6649641905146535,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,建筑材料,股票型,20210618,1495.0,1.6649641905146535,2.0,0.3350358094853465
